,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3
CashflowCapex_sq,,-33.37,-17.54,-56.09,-56.61,-9.97,25.09,107.55,-36.65,66.47,-35.05,63.69,-28.30,54.34,-20.28,33.08,-66.69,88.18,-77.26,21.23,73.79,-38.24,7.31,9.82,20.78,104.40,-49.46,100.17,-14.51,13.16,-24.34,-36.08,70.39,11.74,-29.17,10.25,-15.34,20.00,15.26,-58.20,100.00,-11.72,-17.64,45.40,-44.78,66.36,-35.44,37.62,-15.56,13.61,32.86,-26.42,5.60,4.34,2.12
CashflowFinancingCashflow,3077000,-7005000,14196000,-4821000,-2659000,-1170000,-1921000,2306000,2271000,2192000,375000,6815000,5920000,-9093000,-3810000,-1204000,-7142000,1604000,25818000,-674000,1874000,-5539000,2934000,-13810000,-2054000,-3432000,-9001000,-11696000,-1154000,-2533000,-5487000,6965000,-141000,2393000,9240000,-2180000,-1964000,3355000,2051000,-2451000,6448000,-10532000,-7175000,5800000,-7296000,-4633000,-533000,-243000,-6543000,-10118000,2848000,9777000,8011000,-1800000,-5734000
CashflowFinancingCashflow_yy,,,,,-186.42,83.30,-113.53,147.83,185.41,287.35,119.52,195.53,160.68,-514.83,-1116.00,-117.67,-220.64,117.64,777.64,44.02,126.24,-445.32,-88.64,-1948.96,-209.61,38.04,-406.78,15.31,43.82,26.19,39.04,159.55,87.78,194.47,268.40,-131.30,-1292.91,40.20,-77.80,-12.43,428.31,-413.92,-449.83,336.64,-213.15,56.01,92.57,-104.19,10.32,-118.39,634.33,4123.46,222.44,82.21,-301.33
CashflowFinancingCashflow_sy,,,,,-20.82,-26.45,-20.19,147.83,74.01,40.85,99.88,134.02,29.12,-5.91,10.98,-118.24,-30.03,-154.02,-20.04,-148.07,5.21,87.50,-2.80,84.88,-80.56,75.40,8.17,-91.32,-83.86,-68.68,-42.76,-24.14,3.28,33.35,-30.56,-79.46,-101.48,-10.06,-51.37,72.33,88.53,-92.27,11.66,-41.22,23.65,66.09,-21.22,30.32,6.02,73.85,26.09,43.56,20.44,40.31,-301.33
CashflowFinancingCashflow_qq,,-327.66,302.66,-133.96,44.85,56.00,-64.19,220.04,-1.52,-3.48,-82.89,1717.33,-13.13,-253.60,58.10,68.40,-493.19,122.46,1509.60,-102.61,378.04,-395.57,152.97,-570.69,85.13,-67.09,-162.27,-29.94,90.13,-119.50,-116.62,226.94,-102.02,1797.16,286.13,-123.59,9.91,270.82,-38.87,-219.50,363.08,-263.34,31.87,180.84,-225.79,36.50,88.50,54.41,-2592.59,-54.64,128.15,243.29,-18.06,-122.47,-218.56
CashflowFinancingCashflow_sq,,107.36,-115.20,-66.59,56.20,107.46,-64.19,151.38,-12.42,68.00,-82.89,100.86,41.96,-79.54,-58.84,-63.72,114.76,-89.31,32.12,-90.43,133.23,-72.43,-83.83,76.41,85.13,-68.64,-159.46,-0.26,61.02,-16.66,-81.58,43.64,92.04,39.55,-89.85,-11.39,68.08,13.65,-57.25,67.26,64.68,-102.33,17.27,28.53,149.89,-83.86,-106.67,44.35,118.28,-54.64,-100.00,17.86,181.80,-70.21,-218.56
CashflowShareCapitalCash,,330000,8229000,-93000,,0,0,949000,,401000,111000,315000,,,348000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9688000,-428000,,,,,,,
CashflowShareCapitalCash_yy,,,,,,-100.00,-100.00,1120.43,,,,-66.81,,-100.00,213.51,-100.00,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,100.00,,,
CashflowShareCapitalCash_sy,,,,,,,-100.00,,,,,-66.81,,100.00,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,100.00,,,
CashflowShareCapitalCash_qq,,,2393.64,-101.13,100.00,,,,-100.00,,-72.32,183.78,-100.00,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-104.42,100.00,,,,,,
CashflowShareCapitalCash_sq,,,1248.12,-100.00,,,,,-100.00,,100.00,-100.00,-95.82,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-102.21,100.00,,,,,,
CashflowDividend,,1270000,112000,0,,1118000,1243000,0,,0,0,0,,527000,0,0,,,,,,,,,,,,,,0,0,0,,1603000,0,0,,2978000,0,0,,3436000,0,-1000,,4123000,-1000,1000,,6987000,0,0,,,4788000
CashflowDividend_yy,,,,,,-11.97,1009.82,,,-100.00,-100.00,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,85.78,,,,15.38,,,,19.99,,200.00,,69.46,100.00,-100.00,,-100.00,
CashflowDividend_sy,,,,,,-71.14,645.51,,,-16.98,-1.86,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,28.41,,,,-14.64,,,,-15.00,,21.29,,-67.58,22.21,-100.00,,-47.06,
CashflowDividend_qq,,,-91.18,-100.00,,,11.18,-100.00,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,-100.00,,,,-100.00,,,,-100.00,,100.00,,-100.02,200.00,-100.00,,-100.00,,,,
CashflowDividend_sq,,,401.07,63.91,,,-44.41,-99.39,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,1082.98,,,,-100.00,,,,-100.00,,100.00,,-100.00,-100.00,-100.00,,-100.00,,,,
CashflowNetCashflow,-10980000,4934000,9023000,-474000,637000,4027000,-18548000,-5499000,-1120000,-7342000,-977000,-381000,-9310000,-25033000,-3802000,-2817000,800000,9559000,15829000,7192000,-709000,509000,8666000,-7056000,1310000,-2326000,-9321000,36874000,-3487000,-6758000,2476000,2871000,13411000,-7472000,17805000,-24618000,-1039000,-20000,-640000,1365000,856000,-2683000,1708000,-618000,-398000,581000,-339000,186000,431000,362000,-291000,-728000,-479000,4519000,15815000
CashflowNetCashflow_yy,,,,,105.80,-18.38,-305.56,-1060.13,-275.82,-282.32,94.73,93.07,-731.25,-240.96,-289.15,-639.37,108.59,138.19,516.33,355.31,-188.62,-94.68,-45.25,-198.11,284.77,-556.97,-207.56,622.59,-366.18,-190.54,126.56,-92.21,484.60,-10.57,619.10,-957.47,-107.75,99.73,-103.59,105.54,182.39,-13315.00,366.88,-145.27,-146.50,121.65,-119.85,130.10,208.29,-37.69,14.16,-491.40,-211.14,1148.34,5534.71
CashflowNetCashflow_sy,,,,,-10.61,17.84,-57.32,155.24,9.69,95.07,159.92,-195.23,-29.42,-240.96,-80.49,73.12,-6.91,80.35,-133.63,41.38,61.95,48.91,-45.25,65.80,-107.33,-131.75,33.66,101.85,-50.65,93.08,-10.28,10.67,-14.90,63.28,48.32,-78.46,77.69,-57.58,28.39,-66.86,5.68,40.07,17.17,67.67,-28.62,61.55,-119.85,85.92,36.33,67.70,6.35,-29.26,-61.84,49.05,5534.71
CashflowNetCashflow_qq,,144.94,82.87,-105.25,234.39,532.18,-560.59,70.35,79.63,-555.54,86.69,61.00,-2343.57,-168.88,84.81,25.91,128.40,1094.88,65.59,-54.56,-109.86,171.79,1602.55,-181.42,118.57,-277.56,-300.73,495.60,-109.46,-93.81,136.64,15.95,367.12,-155.72,338.29,-238.26,95.78,98.08,-3100.00,313.28,-37.29,-413.43,163.66,-136.18,35.60,245.98,-158.35,154.87,131.72,-16.01,-180.39,-150.17,34.20,1043.42,249.97
CashflowNetCashflow_sq,,75.66,242.90,-98.26,-266.60,100.00,18.64,40.71,-171.71,124.82,197.27,-82.71,-61.47,33.20,89.77,3.22,-155.04,105.93,-80.60,12.59,-109.86,92.50,11.81,38.46,6.10,63.32,68.97,77.12,-161.06,136.39,-42.64,66.22,-88.65,206.04,-21.92,29.96,-131.06,100.61,15.48,-36.70,88.11,112.50,85.54,-1.59,-56.12,133.26,-136.36,154.87,-116.14,138.64,-143.70,113.12,-188.38,139.46,249.97
