,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3
CashflowCapex_qq,,214.29,252.80,135.78,-37.07,-7.55,50.07,159.03,78.23,-67.59,40.35,-76.32,10.16,323.90,-33.91,-100.00,,1671.94,-24.79,-110.95,170.46,44.95,73.88,125.19,-71.19,59.04,-36.43,1984.31,-94.42,97.49,7.86,54.16,-56.96,45.56,132.48,-27.27,-9.27,-14.02,19.74,208.71,-46.51,43.88,143.44,35.29,-78.14,2.75,-40.23,207.17,-30.97,70.32,-16.22,-10.83,-52.99,108.87,-22.66
CashflowCapex_sq,,84.88,8.72,135.78,-18.98,-13.10,-3.22,159.82,-11.85,35.48,2.13,-22.18,1.26,9.48,-13.73,-40.87,,0.50,-11.68,-26.88,-45.40,14.60,22.60,40.80,-37.24,4.08,78.08,10.52,-29.98,23.42,4.28,45.61,15.34,-17.31,34.86,-4.48,-10.44,-11.60,32.75,35.72,-10.64,-18.12,6.89,36.48,-24.75,29.00,-28.26,-10.82,-9.06,-4.04,-1.90,98.40,-23.13,11.77,22.76
CashflowFinancingCashflow,9838000,-1308000,-1055000,-1257000,-847000,-441000,-1477000,-595000,10256000,4274000,2757000,1310000,1129000,3538000,-2960000,0,312000,7547000,249000,-2803000,5155000,-3096000,-1701000,199000,-2461000,-2683000,-1543000,15616000,-293000,-3016000,-5196000,-5380000,-713000,-8864000,-2423000,-2520000,-7338000,-1798000,-1964000,8129000,-1662000,-4539000,14918000,4729000,522000,-1612000,4605000,-8740000,-4739000,6632000,3414000,-13366000,-11534000,-7025000,-18095000
CashflowFinancingCashflow_yy,,,,,-108.61,66.28,-40.00,52.67,1310.86,1069.16,286.66,320.17,-88.99,-17.22,-207.36,-100.00,-72.36,113.31,108.41,,1552.24,-141.02,-783.13,107.10,-147.74,13.34,9.29,7747.24,88.09,-12.41,-236.75,-134.45,-143.34,-193.90,53.37,53.16,-929.17,79.72,18.94,422.58,77.35,-152.45,859.57,-41.83,131.41,64.49,-69.13,-284.82,-1007.85,511.41,-25.86,-52.93,-143.38,-205.93,-630.02
CashflowFinancingCashflow_sy,,,,,-53.44,66.28,-13.96,70.97,-60.94,48.03,149.43,-35.62,46.61,-95.06,-94.00,-63.25,-157.11,32.90,-134.96,,72.19,33.71,64.78,81.01,69.29,99.91,14.13,4.95,60.42,-16.79,7.72,-13.74,-2.68,-24.98,22.71,32.07,-94.79,29.55,117.42,48.37,56.80,52.14,-123.04,-66.21,19.06,-62.77,103.52,-26.76,61.42,61.13,-22.32,-12.96,-57.76,22.32,-75.74
CashflowFinancingCashflow_qq,,-113.30,19.34,-19.15,32.62,47.93,-234.92,59.72,1823.70,-58.33,-35.49,-52.48,-13.82,213.37,-183.66,100.00,,2318.91,-96.70,-1225.70,283.91,-160.06,45.06,111.70,-1336.68,-9.02,42.49,1112.05,-101.88,-929.35,-72.28,-3.54,86.75,-1143.20,72.66,-4.00,-191.19,75.50,-9.23,513.90,-120.45,-173.10,428.66,-68.30,-88.96,-408.81,385.67,-289.79,45.78,239.95,-48.52,-491.51,13.71,39.09,-157.58
CashflowFinancingCashflow_sq,,-104.63,45.28,165.13,-10.85,3.53,-75.75,-24.81,42.02,159.45,-49.12,-106.36,77.44,-64.92,-60.77,27.08,,23.24,-84.15,71.34,85.13,-160.06,25.47,77.59,71.93,-39.89,-53.87,6.97,64.38,-95.00,-101.43,5.78,81.01,-68.54,-63.21,52.20,6.18,54.02,26.47,-31.42,32.06,-34.86,-230.14,54.46,49.72,-104.80,77.19,-59.08,104.24,-61.97,-76.00,-70.81,24.71,-83.12,-111.12
CashflowShareCapitalCash,10980000,-121000,0,0,,,,,,,,,,0,0,,,5505000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_yy,,,,,-100.00,100.00,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_sy,,,,,-100.00,100.00,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_qq,,-101.10,100.00,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_sq,,-100.55,-100.00,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,4904000,0,,,,,,,2500000,,,3000,102000,0,,,,,,,30584000,4354000,,1329000,62063000
CashflowDividend_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,-95.92,,,-100.00,-100.00,,,,,,,,102.93
CashflowDividend_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-47.46,,,,,,,,-21.40,,,40.66,-19.59,,,,,,,,151.96
CashflowDividend_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,-100.00,,,3300.00,-100.00,,,,,,,,-85.76,-100.00,,4569.90
CashflowDividend_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,-100.00,,,1600.00,-100.00,,,,,,,,-99.64,-100.00,,2234.95
CashflowNetCashflow,-57000,11412000,-715000,-2080000,-1739000,-220000,-2211000,-3380000,532000,-1850000,552000,107000,442000,556000,283000,0,-2054000,2910000,-1298000,191000,-386000,825000,-497000,-1762000,63000,756000,1290000,9889000,1690000,-1733000,5302000,1722000,-4104000,663000,500000,3598000,-4845000,8800000,-4208000,12547000,-5080000,-8675000,-10107000,9556000,20006000,11408000,10952000,9166000,-1869000,-1311000,-8741000,7069000,-16376000,10900000,-47621000
CashflowNetCashflow_yy,,,,,-2950.88,-101.93,-209.23,-62.50,130.59,-740.91,124.97,103.17,-16.92,130.05,-48.73,-100.00,-564.71,423.38,-558.66,,81.21,-71.65,61.71,-1022.51,116.32,-8.36,359.56,661.24,2582.54,-329.23,311.01,-82.59,-342.84,138.26,-90.57,108.94,-18.06,1227.30,-941.60,248.72,-4.85,-198.58,-140.19,-23.84,493.82,231.50,208.36,-4.08,-109.34,-111.49,-179.81,-22.88,-776.19,931.43,-444.80
CashflowNetCashflow_sy,,,,,-87.52,-35.30,93.67,-62.50,99.19,58.18,39.33,-142.65,-97.52,-56.87,-77.19,81.42,68.59,57.86,55.64,,-70.08,27.75,-28.38,-34.53,-51.90,83.88,24.68,103.34,66.89,-42.90,70.04,-63.29,-58.15,65.42,99.88,35.76,-8.58,-69.92,-102.04,-20.41,12.08,70.60,73.13,8.45,-43.68,-4.71,113.06,-27.57,-53.50,19.52,19.90,53.97,-59.17,87.89,-169.36
CashflowNetCashflow_qq,,20121.05,-106.27,-190.91,16.39,87.35,-905.00,-52.87,115.74,-447.74,129.84,-80.62,313.08,25.79,-49.10,-100.00,,241.67,-144.60,114.71,-302.09,313.73,-160.24,-254.53,103.58,1100.00,70.63,666.59,-82.91,-202.54,405.94,-67.52,-338.33,116.15,-24.59,619.60,-234.66,281.63,-147.82,398.17,-140.49,-70.77,-16.51,194.55,109.36,-42.98,-4.00,-16.31,-120.39,29.86,-566.74,180.87,-331.66,166.56,-536.89
CashflowNetCashflow_sq,,124.46,30.27,198.20,-106.65,131.67,-43.51,-4.36,96.65,123.21,0.76,-95.91,12.59,38.63,-172.11,114.80,,21.26,-46.87,-17.68,-62.88,115.44,-60.02,-2.77,39.12,21.44,-130.34,255.80,-110.24,40.97,53.55,74.00,-127.76,89.12,81.74,109.54,-91.25,97.53,-80.40,101.16,-66.80,117.84,13.81,94.24,-106.69,87.18,64.83,-0.94,-103.66,-47.41,38.12,78.50,-165.86,151.65,-32.14
