,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3
CashflowInvestingCashflow_qq,,-208.92,58.87,36.87,-22.53,-61.03,14.32,67.31,-170.20,-20.99,33.88,-74.17,27.79,-96.34,69.97,5.44,-66.17,9.88,60.30,32.94,-105.22,34.45,-83.79,80.16,-660.62,18.67,-39.32,48.72,-168.56,33.65,6.12,35.52,-25.78,29.56,-18.97,-64.51,62.14,-2.32,-108.38,3.38,15.18,-8.52,16.39,-29.96,247.72,-106.81,-859.55,22.10,-19.54,51.81,-124.60,-35.59,46.60,7.19,-85.02
CashflowInvestingCashflow_sq,,-14.67,41.18,-70.91,15.14,-69.42,5.36,-22.99,-56.36,19.88,-95.18,-13.09,36.44,24.44,34.58,-0.80,24.28,77.17,-118.75,-71.20,38.95,-47.85,-48.57,-62.50,17.08,-60.81,-45.62,18.57,11.58,-54.02,11.40,0.30,38.87,-53.83,-92.85,37.96,-15.15,-2.32,-97.75,-25.65,15.18,17.72,-83.18,-42.10,24.76,-83.77,4.62,21.86,19.46,5.56,32.50,-35.59,25.55,-18.42,-36.85
CashflowCapex,50536000,148408000,65605000,34964000,59331000,82425000,64703000,28657000,57147000,69904000,52069000,92632000,58149000,112423000,51860000,39375000,53772000,52638000,20648000,12125000,27089000,20908000,33222000,4561000,47625000,39607000,54340000,29626000,73880000,52144000,48950000,31440000,44885000,32989000,34533000,55631000,28088000,32368000,44349000,40403000,36136000,33900000,32583000,43092000,946000,53586000,28486000,31188000,35967000,17928000,39028000,51138000,29052000,25565000,48734000
CashflowCapex_yy,,,,,17.40,-44.46,-1.37,-18.04,-3.68,-15.19,-19.53,223.24,1.75,60.82,-0.40,-57.49,-7.53,-53.18,-60.19,-69.21,-49.62,-60.28,60.90,-62.38,75.81,89.43,63.57,549.55,55.13,31.65,-9.92,6.12,-39.25,-36.73,-29.45,76.94,-37.42,-1.88,28.42,-27.37,28.65,4.73,-26.53,6.66,-97.38,58.07,-12.57,-27.62,3702.01,-66.54,37.01,63.97,-19.23,42.60,24.87
CashflowCapex_sy,,,,,55.83,52.38,34.08,-29.38,100.50,-6.78,5.69,104.94,-52.56,-52.77,-0.40,-57.49,-55.56,-54.36,-58.71,26.62,9.70,-23.58,35.05,7.66,48.95,237.69,77.72,87.06,13.92,-37.45,-18.05,-3.92,-57.58,-44.78,45.60,-50.31,15.29,-19.47,-26.56,73.12,-6.60,17.04,19.19,-7.72,47.90,247.98,16.83,27.24,3.75,-15.85,-30.02,-21.92,-0.22,-14.36,-30.33
CashflowCapex_qq,,193.67,-55.79,-46.71,69.69,38.92,-21.50,-55.71,99.42,22.32,-25.51,77.90,-37.23,93.34,-53.87,-24.07,36.56,-2.11,-60.77,-41.28,123.41,-22.82,58.90,-86.27,944.18,-16.84,37.20,-45.48,149.38,-29.42,-6.13,-35.77,42.76,-26.50,4.68,61.10,-49.51,15.24,37.01,-8.90,-10.56,-6.19,-3.88,32.25,-97.80,5564.48,-46.84,9.49,15.32,-50.15,117.69,31.03,-43.19,-12.00,90.63
CashflowCapex_sq,,30.15,-5.11,133.31,-51.28,66.29,27.38,-58.54,36.39,-25.33,60.80,-5.13,-38.20,47.83,14.80,-8.26,-78.50,-8.36,84.30,71.43,-57.52,47.85,55.30,14.79,-18.37,135.37,37.20,-2.80,-50.96,6.80,-6.13,23.49,-36.57,6.19,98.12,-44.55,-30.81,17.42,37.01,61.71,-40.91,21.67,63.07,17.42,2.68,59.05,-24.40,9.49,-49.40,1.59,-28.35,64.71,-25.06,-1.53,39.62
CashflowFinancingCashflow,-31986000,-9314000,-186339000,-104705000,-81291000,-47268000,-188639000,-211534000,-47292000,-96747000,-251055000,-82179000,80997000,-106873000,-185496000,-226690000,48290000,-286685000,-270375000,-42718000,-58409000,-181977000,-300004000,-70045000,-59842000,-208098000,-122693000,-74865000,16463000,-161689000,-135097000,-54546000,-37737000,-233871000,-139070000,-58002000,164773000,-141925000,-155768000,-172771000,159216000,-130292000,-210220000,-267602000,-4527000,-160392000,-183883000,33153000,-4172000,-109154000,-233629000,-16281000,-53559000,-107925000,-203889000
CashflowFinancingCashflow_yy,,,,,-154.15,-407.49,-1.23,-102.03,41.82,-104.68,-33.09,61.15,271.27,-10.47,26.11,-175.85,-40.38,-168.25,-45.76,81.16,-220.95,36.52,-10.96,-63.97,-2.45,-14.35,59.10,-6.88,127.51,22.30,-10.11,27.14,-329.22,-44.64,-2.94,-6.34,536.64,39.31,-12.01,-197.87,-3.37,8.20,-34.96,-54.89,-102.84,-23.10,12.53,112.39,7.84,31.95,-27.05,-149.11,-1183.77,1.13,12.73
CashflowFinancingCashflow_sy,,,,,-45.49,102.94,-1.23,-83.46,11.20,-86.41,-4.15,-110.49,32.85,-34.62,26.11,36.09,-52.35,-40.46,-55.43,-3.41,29.51,66.98,-1.14,3.48,34.14,35.38,83.64,-1.84,2.01,-60.36,-60.59,31.30,-45.79,-29.40,25.50,0.78,-2.92,-100.34,-90.93,33.47,18.05,13.28,7.19,20.20,11.70,12.14,25.32,-100.46,7.84,-33.62,-38.80,43.14,37.23,1.13,-98709.42
CashflowFinancingCashflow_qq,,70.88,-1900.63,43.81,22.36,41.85,-299.08,-12.14,77.64,-104.57,-159.50,67.27,198.56,-231.95,-73.57,-22.21,121.30,-693.67,5.69,84.20,-36.73,-211.56,-64.86,76.65,14.57,-247.75,41.04,38.98,121.99,-1082.14,16.45,59.62,30.82,-519.74,40.54,58.29,384.08,-186.13,-9.75,-10.92,192.15,-181.83,-61.35,-27.30,98.31,-3443.01,-14.65,118.03,-112.58,-2516.35,-114.04,93.03,-228.97,-101.51,-88.92
CashflowFinancingCashflow_sq,,-25.40,-33.68,122.12,-81.30,53.54,-67.28,47.35,4.36,-44.33,31.42,69.95,47.04,-25.26,82.60,32.78,16.35,-65.42,80.01,80.26,-27.79,10.74,70.80,84.53,24.36,25.86,121.93,-56.70,-50.63,-5.44,13.53,55.47,18.87,13.72,0.57,9.56,52.10,-91.41,64.69,76.87,47.11,24.35,20.26,56.34,,12.50,-34.24,-148.04,84.58,-156.73,-33.07,7.01,87.17,-68.76,-53610.18
CashflowShareCapitalCash,,,,,0,0,,,,,,,,,,,0,,,,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_yy,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_sy,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_qq,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowShareCapitalCash_sq,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend,,340064000,0,0,,340063000,0,0,,333031000,0,40000,,386145000,0,0,,205427000,0,184880000,,308140000,0,205427000,,462210000,0,92443000,,246512000,0,41085000,,277326000,0,51357000,,133527000,0,51357000,,,205427000,123256000,,236241000,0,112985000,,184884000,0,112985000,,154070000,0
CashflowDividend_yy,,,,,,,,,,-2.07,,,,15.95,,-100.00,,-46.80,,,,50.00,,11.11,,50.00,,-55.00,,-46.67,,-55.56,,12.50,,25.00,,-51.85,,,,-100.00,,140.00,,,-100.00,-8.33,,-21.74,,,,-16.67,
CashflowDividend_sy,,,,,,,,,,-2.07,,,,15.95,,-99.41,,-73.40,,,,-25.00,,-44.41,,39.68,,-77.50,,-46.67,,-55.56,,19.97,,-100.00,,-23.14,,,,1.13,,-47.13,,,-9.88,-8.33,,,,,,-100.00,
CashflowDividend_qq,,,-100.00,,,,-100.00,,,,-100.00,,-100.00,,-100.00,,,,-100.00,,-100.00,,-100.00,,-100.00,,-100.00,,-100.00,,-100.00,,-100.00,,-100.00,,-100.00,,-100.00,,-100.00,,,-40.00,-100.00,,-100.00,,-100.00,,-100.00,,-100.00,,-100.00
CashflowDividend_sq,,,-100.00,,,,-100.00,,,,-100.00,,-100.00,,-100.00,,,,-100.00,,,,-94.00,,147000.00,,-90.73,,-100.00,,-100.00,,-100.00,,-99.65,,-100.00,,-98.87,,-100.00,,,-100.00,-100.00,,-100.00,,-100.00,,-100.00,,-100.00,,-100.00
CashflowNetCashflow,-38369000,-3000,22063000,18025000,-97285000,-7756000,20997000,1822000,-16760000,-1864000,-41277000,11586000,-22780000,-37914000,2840000,72967000,-103275000,-16739000,5178000,39690000,16230000,12694000,-38104000,12295000,-63987000,-10893000,51438000,-767000,-37647000,-17602000,48074000,69280000,-117432000,1677000,12399000,-3878000,25099000,76784000,-28232000,-91227000,63088000,59563000,124923000,-277823000,45501000,80508000,-54210000,67203000,11360000,20115000,-32213000,-2628000,-60020000,80992000,16734000
CashflowNetCashflow_yy,,,,,-153.55,-258433.33,-4.83,-89.89,82.77,75.97,-296.59,535.89,-35.92,-1934.01,106.88,529.79,-353.36,55.85,82.32,-45.61,115.72,175.83,-835.88,-69.02,-494.25,-185.81,234.99,-106.24,41.16,-61.59,-6.54,9132.59,-211.93,109.53,-74.21,-105.60,121.37,4478.65,-327.70,-2252.42,151.36,-22.43,542.49,-204.54,-27.88,35.16,-143.39,124.19,-75.03,-75.01,40.58,-103.91,-628.35,302.64,151.95
CashflowNetCashflow_sy,,,,,-86.14,37.50,53.83,-67.13,-14.86,-20.06,-15.66,62.52,-35.92,34.21,59.74,109.19,142.61,54.50,-19.77,0.36,-71.36,-13.09,-100.01,-78.23,-47.03,4.56,-11.60,26.57,-155.66,74.25,-6.54,38.95,30.22,-82.99,1.92,7.00,22.81,9.01,-66.91,-5.96,84.13,77.02,-43.77,66.83,-39.43,-35.98,-12.85,-41.86,53.32,-62.77,-21.73,-9.84,-40.21,147.86,-138.70
CashflowNetCashflow_qq,,99.99,735533.35,-18.30,-639.72,92.03,370.72,-91.32,-1019.87,88.88,-2114.43,128.07,-296.62,-66.44,107.49,2469.26,-241.54,83.79,130.93,666.51,-59.11,-21.79,-400.17,132.27,-620.43,82.98,572.21,-101.49,-4808.34,53.24,373.12,44.11,-269.50,101.43,639.36,-131.28,747.22,205.92,-136.77,-223.13,169.15,-5.59,109.73,-322.40,116.38,76.94,-167.33,223.97,-83.10,77.07,-260.14,91.84,-2183.87,234.94,-79.34
CashflowNetCashflow_sq,,-69.61,59.98,-18.30,105.04,94.32,-60.63,-11.76,48.96,44.44,-25.98,18.52,-43.36,95.32,-136.88,95.40,91.34,-58.25,95.51,-22.96,31.01,-28.69,58.22,70.04,99.27,14.04,-78.97,51.25,24.22,65.69,56.50,-66.19,70.65,33.55,211.01,-43.73,-62.93,60.89,53.62,-95.48,108.32,-14.86,12.12,133.96,-103.30,50.32,13.81,129.99,-62.88,77.07,49.02,80.95,41.73,22.42,-123.50
